country_code,year_survey,S006,unified_id,freewill,job_satisfaction,job_decision,fate,autonomy,job_pride,Sex,Age
USA,1990,1389,8400221389,2,NA,NA,NA,NA,NA,2,67
USA,1990,1390,8400221390,6,3,2,NA,NA,3,1,18
USA,1990,1391,8400221391,9,10,10,NA,NA,3,1,33
USA,1990,1392,8400221392,7,10,8,NA,NA,3,2,41
USA,1990,1393,8400221393,8,4,6,NA,NA,3,1,43
USA,1990,1394,8400221394,7,NA,NA,NA,NA,NA,2,47
USA,1990,1395,8400221395,10,NA,NA,NA,NA,NA,2,69
USA,1990,1396,8400221396,8,NA,NA,NA,NA,NA,2,61
USA,1990,1397,8400221397,7,NA,NA,NA,NA,NA,1,22
USA,1990,1398,8400221398,8,8,10,NA,NA,3,1,55
USA,1990,1399,8400221399,7,NA,NA,NA,NA,NA,2,28
USA,1990,1400,8400221400,8,NA,NA,NA,NA,NA,1,41
USA,1990,1401,8400221401,6,3,3,NA,NA,2,1,42
USA,1990,1402,8400221402,5,6,5,NA,NA,3,2,37
USA,1990,1403,8400221403,7,7,2,NA,NA,3,2,32
USA,1990,1404,8400221404,7,7,2,NA,NA,2,2,23
USA,1990,1405,8400221405,10,10,7,NA,NA,3,1,41
USA,1990,1406,8400221406,10,10,10,NA,NA,3,1,48
USA,1990,1407,8400221407,9,NA,NA,NA,NA,NA,2,91
USA,1990,1408,8400221408,8,2,1,NA,NA,3,2,35
USA,1990,1409,8400221409,10,NA,NA,NA,NA,NA,2,22
USA,1990,1410,8400221410,1,7,4,NA,NA,3,1,22
USA,1990,1411,8400221411,8,10,9,NA,NA,3,2,90
USA,1990,1412,8400221412,6,10,8,NA,NA,3,1,90
USA,1990,1413,8400221413,9,7,5,NA,NA,3,1,28
USA,1990,1414,8400221414,10,8,7,NA,NA,3,1,48
USA,1990,1415,8400221415,9,NA,NA,NA,NA,NA,1,52
USA,1990,1416,8400221416,10,10,8,NA,NA,3,2,36
USA,1990,1417,8400221417,7,8,2,NA,NA,2,2,27
USA,1990,1418,8400221418,8,8,6,NA,NA,2,2,26
USA,1990,1419,8400221419,8,8,8,NA,NA,3,1,26
USA,1990,1420,8400221420,10,NA,NA,NA,NA,NA,2,51
USA,1990,1421,8400221421,8,7,9,NA,NA,3,1,35
USA,1990,1422,8400221422,9,NA,NA,NA,NA,NA,1,73
USA,1990,1423,8400221423,9,8,9,NA,NA,3,1,31
USA,1990,1424,8400221424,5,7,10,NA,NA,2,2,44
USA,1990,1425,8400221425,6,6,6,NA,NA,2,2,47
USA,1990,1426,8400221426,10,NA,NA,NA,NA,NA,2,34
USA,1990,1427,8400221427,8,7,5,NA,NA,3,1,32
USA,1990,1428,8400221428,7,NA,NA,NA,NA,NA,2,50
USA,1990,1429,8400221429,8,NA,NA,NA,NA,NA,1,57
USA,1990,1430,8400221430,5,8,1,NA,NA,3,1,67
USA,1990,1431,8400221431,7,8,8,NA,NA,3,2,56
USA,1990,1432,8400221432,7,7,8,NA,NA,3,1,35
USA,1990,1433,8400221433,8,9,8,NA,NA,3,2,40
USA,1990,1434,8400221434,8,10,10,NA,NA,3,1,32
USA,1990,1435,8400221435,7,8,8,NA,NA,3,1,36
USA,1990,1436,8400221436,8,NA,NA,NA,NA,NA,2,37
USA,1990,1437,8400221437,8,9,9,NA,NA,3,2,33
USA,1990,1438,8400221438,10,NA,NA,NA,NA,NA,1,76
USA,1990,1439,8400221439,10,10,4,NA,NA,3,2,56
USA,1990,1440,8400221440,8,NA,NA,NA,NA,NA,1,28
USA,1990,1441,8400221441,9,9,10,NA,NA,3,1,41
USA,1990,1442,8400221442,10,NA,NA,NA,NA,NA,2,67
USA,1990,1443,8400221443,5,NA,NA,NA,NA,NA,2,19
USA,1990,1444,8400221444,9,NA,NA,NA,NA,NA,1,77
USA,1990,1445,8400221445,8,NA,NA,NA,NA,NA,2,36
USA,1990,1446,8400221446,10,8,8,NA,NA,3,1,42
USA,1990,1447,8400221447,10,9,6,NA,NA,3,2,28
USA,1990,1448,8400221448,5,NA,NA,NA,NA,NA,1,60
USA,1990,1449,8400221449,8,7,7,NA,NA,2,2,45
USA,1990,1450,8400221450,9,7,10,NA,NA,3,2,64
USA,1990,1451,8400221451,10,7,8,NA,NA,3,2,45
USA,1990,1452,8400221452,8,NA,NA,NA,NA,NA,2,40
USA,1990,1453,8400221453,6,5,3,NA,NA,3,2,21
USA,1990,1454,8400221454,5,8,7,NA,NA,3,1,40
USA,1990,1455,8400221455,5,NA,NA,NA,NA,NA,2,31
USA,1990,1456,8400221456,7,8,8,NA,NA,3,1,40
USA,1990,1457,8400221457,6,7,6,NA,NA,3,2,31
USA,1990,1458,8400221458,6,6,6,NA,NA,3,1,33
USA,1990,1459,8400221459,8,8,8,NA,NA,3,1,27
USA,1990,1460,8400221460,8,8,5,NA,NA,3,2,59
USA,1990,1461,8400221461,9,4,3,NA,NA,2,2,24
USA,1990,1462,8400221462,6,NA,NA,NA,NA,NA,2,76
USA,1990,1463,8400221463,8,10,8,NA,NA,3,1,57
USA,1990,1464,8400221464,9,8,7,NA,NA,3,1,54
USA,1990,1465,8400221465,9,7,8,NA,NA,3,1,27
USA,1990,1466,8400221466,9,NA,NA,NA,NA,NA,1,70
USA,1990,1467,8400221467,3,NA,NA,NA,NA,NA,NA,21
USA,1990,1468,8400221468,7,6,6,NA,NA,2,2,30
USA,1990,1469,8400221469,10,7,3,NA,NA,3,1,34
USA,1990,1470,8400221470,9,5,8,NA,NA,3,2,38
USA,1990,1471,8400221471,7,8,7,NA,NA,3,1,23
USA,1990,1472,8400221472,9,9,8,NA,NA,2,2,23
USA,1990,1473,8400221473,10,7,7,NA,NA,2,2,44
USA,1990,1474,8400221474,7,8,8,NA,NA,2,1,35
USA,1990,1475,8400221475,8,7,8,NA,NA,2,NA,23
USA,1990,1476,8400221476,7,9,7,NA,NA,3,2,28
USA,1990,1477,8400221477,9,NA,NA,NA,NA,NA,2,53
USA,1990,1478,8400221478,7,NA,NA,NA,NA,NA,2,72
USA,1990,1479,8400221479,8,NA,NA,NA,NA,NA,1,77
USA,1990,1480,8400221480,5,NA,NA,NA,NA,NA,2,26
USA,1990,1481,8400221481,5,NA,NA,NA,NA,NA,1,62
USA,1990,1482,8400221482,6,NA,NA,NA,NA,NA,2,33
USA,1990,1483,8400221483,6,NA,NA,NA,NA,NA,2,28
USA,1990,1484,8400221484,9,NA,NA,NA,NA,NA,1,64
USA,1990,1485,8400221485,8,8,5,NA,NA,3,1,26
USA,1990,1486,8400221486,10,10,10,NA,NA,3,1,30
USA,1990,1487,8400221487,3,2,1,NA,NA,3,2,36
USA,1990,1488,8400221488,8,7,8,NA,NA,3,2,34
USA,1990,1489,8400221489,10,6,8,NA,NA,3,2,46
USA,1990,1490,8400221490,6,8,5,NA,NA,3,1,30
USA,1990,1491,8400221491,7,8,10,NA,NA,3,1,37
USA,1990,1492,8400221492,10,NA,NA,NA,NA,NA,1,65
USA,1990,1493,8400221493,8,9,9,NA,NA,3,2,30
USA,1990,1494,8400221494,8,NA,NA,NA,NA,NA,2,63
USA,1990,1495,8400221495,8,9,7,NA,NA,3,NA,54
USA,1990,1496,8400221496,4,7,8,NA,NA,3,1,58
USA,1990,1497,8400221497,10,NA,NA,NA,NA,NA,1,62
USA,1990,1498,8400221498,8,NA,NA,NA,NA,NA,1,61
USA,1990,1499,8400221499,8,NA,NA,NA,NA,NA,2,35
USA,1990,1500,8400221500,5,9,7,NA,NA,3,2,33
USA,1990,1501,8400221501,8,9,7,NA,NA,3,NA,62
USA,1990,1502,8400221502,9,NA,NA,NA,NA,NA,2,70
USA,1990,1503,8400221503,8,NA,NA,NA,NA,NA,2,72
USA,1990,1504,8400221504,9,10,8,NA,NA,3,2,42
USA,1990,1505,8400221505,8,8,3,NA,NA,3,2,31
USA,1990,1506,8400221506,10,9,4,NA,NA,3,1,31
USA,1990,1507,8400221507,8,10,9,NA,NA,3,1,59
USA,1990,1508,8400221508,8,8,8,NA,NA,3,NA,44
USA,1990,1509,8400221509,7,5,7,NA,NA,3,1,56
USA,1990,1510,8400221510,4,NA,NA,NA,NA,NA,2,74
USA,1990,1511,8400221511,7,NA,NA,NA,NA,NA,2,20
USA,1990,1512,8400221512,8,6,8,NA,NA,3,2,34
USA,1990,1513,8400221513,7,7,5,NA,NA,2,1,29
USA,1990,1514,8400221514,9,5,5,NA,NA,3,1,28
USA,1990,1515,8400221515,9,NA,NA,NA,NA,NA,2,74
USA,1990,1516,8400221516,8,NA,NA,NA,NA,NA,2,81
USA,1990,1517,8400221517,8,9,9,NA,NA,3,NA,36
USA,1990,1518,8400221518,8,NA,NA,NA,NA,NA,1,63
USA,1990,1519,8400221519,9,3,5,NA,NA,3,2,36
USA,1990,1520,8400221520,8,8,8,NA,NA,3,1,38
USA,1990,1521,8400221521,NA,NA,NA,NA,NA,NA,2,73
USA,1990,1522,8400221522,3,10,7,NA,NA,3,2,45
USA,1990,1523,8400221523,4,NA,NA,NA,NA,NA,2,68
USA,1990,1524,8400221524,3,10,10,NA,NA,3,1,26
USA,1990,1525,8400221525,2,5,7,NA,NA,3,1,55
USA,1990,1526,8400221526,2,5,3,NA,NA,2,2,41
USA,1990,1527,8400221527,7,NA,NA,NA,NA,NA,1,36
USA,1990,1528,8400221528,6,NA,NA,NA,NA,NA,2,54
USA,1990,1529,8400221529,5,6,7,NA,NA,3,1,50
USA,1990,1530,8400221530,10,10,8,NA,NA,3,2,39
USA,1990,1531,8400221531,10,10,10,NA,NA,3,1,28
USA,1990,1532,8400221532,8,9,4,NA,NA,3,2,66
USA,1990,1533,8400221533,4,NA,NA,NA,NA,NA,1,62
USA,1990,1534,8400221534,8,NA,NA,NA,NA,NA,1,59
USA,1990,1535,8400221535,7,NA,NA,NA,NA,NA,2,35
USA,1990,1536,8400221536,8,9,7,NA,NA,3,2,60
USA,1990,1537,8400221537,9,NA,NA,NA,NA,NA,NA,61
USA,1990,1538,8400221538,4,NA,NA,NA,NA,NA,1,55
USA,1990,1539,8400221539,7,7,7,NA,NA,2,1,60
USA,1990,1540,8400221540,8,NA,NA,NA,NA,NA,1,58
USA,1990,1541,8400221541,7,5,9,NA,NA,3,2,43
USA,1990,1542,8400221542,9,NA,NA,NA,NA,NA,1,54
USA,1990,1543,8400221543,9,2,2,NA,NA,3,1,24
USA,1990,1544,8400221544,10,9,10,NA,NA,3,1,42
USA,1990,1545,8400221545,9,10,10,NA,NA,3,2,39
USA,1990,1546,8400221546,4,5,2,NA,NA,3,1,42
USA,1990,1547,8400221547,8,10,9,NA,NA,3,1,30
USA,1990,1548,8400221548,10,10,10,NA,NA,3,1,54
USA,1990,1549,8400221549,8,8,7,NA,NA,3,1,51
USA,1990,1550,8400221550,10,10,9,NA,NA,3,2,35
USA,1990,1551,8400221551,9,6,5,NA,NA,3,1,58
USA,1990,1552,8400221552,9,7,8,NA,NA,3,1,37
USA,1990,1553,8400221553,9,NA,NA,NA,NA,NA,1,37
USA,1990,1554,8400221554,7,NA,NA,NA,NA,NA,1,37
USA,1990,1555,8400221555,10,3,5,NA,NA,3,2,38
USA,1990,1556,8400221556,9,NA,NA,NA,NA,NA,1,71
USA,1990,1557,8400221557,8,8,5,NA,NA,3,2,37
USA,1990,1558,8400221558,9,NA,NA,NA,NA,NA,1,71
USA,1990,1559,8400221559,10,NA,NA,NA,NA,NA,1,66
USA,1990,1560,8400221560,7,NA,NA,NA,NA,NA,2,55
USA,1990,1561,8400221561,7,8,10,NA,NA,3,2,36
USA,1990,1562,8400221562,10,9,8,NA,NA,3,2,24
USA,1990,1563,8400221563,9,9,10,NA,NA,3,2,57
USA,1990,1564,8400221564,8,7,4,NA,NA,3,1,46
USA,1990,1565,8400221565,10,10,10,NA,NA,3,2,58
USA,1990,1566,8400221566,10,NA,NA,NA,NA,NA,2,42
USA,1990,1567,8400221567,8,8,8,NA,NA,3,2,31
USA,1990,1568,8400221568,6,6,6,NA,NA,3,2,37
USA,1990,1569,8400221569,5,9,10,NA,NA,3,1,43
USA,1990,1570,8400221570,10,NA,NA,NA,NA,NA,1,40
USA,1990,1571,8400221571,8,8,8,NA,NA,2,1,53
USA,1990,1572,8400221572,7,8,5,NA,NA,3,2,51
USA,1990,1573,8400221573,7,NA,NA,NA,NA,NA,2,32
USA,1990,1574,8400221574,6,8,5,NA,NA,3,1,25
USA,1990,1575,8400221575,10,NA,NA,NA,NA,NA,2,62
USA,1990,1576,8400221576,10,10,10,NA,NA,3,1,33
USA,1990,1577,8400221577,5,NA,NA,NA,NA,NA,2,48
USA,1990,1578,8400221578,9,8,8,NA,NA,3,1,28
USA,1990,1579,8400221579,10,10,10,NA,NA,3,2,22
USA,1990,1580,8400221580,6,5,5,NA,NA,2,1,38
USA,1990,1581,8400221581,8,NA,NA,NA,NA,NA,2,32
USA,1990,1582,8400221582,8,8,9,NA,NA,3,1,40
USA,1990,1583,8400221583,8,NA,NA,NA,NA,NA,2,69
USA,1990,1584,8400221584,10,8,8,NA,NA,3,2,39
USA,1990,1585,8400221585,7,8,8,NA,NA,3,1,50
USA,1990,1586,8400221586,9,9,10,NA,NA,3,1,48
USA,1990,1587,8400221587,7,10,8,NA,NA,3,2,48
USA,1990,1588,8400221588,10,5,6,NA,NA,3,1,24
USA,1990,1589,8400221589,9,8,3,NA,NA,3,1,24
USA,1990,1590,8400221590,8,9,10,NA,NA,2,1,58
USA,1990,1591,8400221591,8,7,8,NA,NA,3,1,36
USA,1990,1592,8400221592,9,9,9,NA,NA,3,2,30
USA,1990,1593,8400221593,6,NA,NA,NA,NA,NA,2,36
USA,1990,1594,8400221594,7,9,9,NA,NA,3,2,50
USA,1990,1595,8400221595,7,NA,NA,NA,NA,NA,2,73
USA,1990,1596,8400221596,8,8,10,NA,NA,3,1,44
USA,1990,1597,8400221597,9,9,10,NA,NA,3,1,33
USA,1990,1598,8400221598,7,10,8,NA,NA,3,1,27
USA,1990,1599,8400221599,9,9,9,NA,NA,3,2,51
USA,1990,1600,8400221600,9,NA,NA,NA,NA,NA,2,70
USA,1990,1601,8400221601,9,9,6,NA,NA,3,2,62
USA,1990,1602,8400221602,8,9,9,NA,NA,3,1,65
USA,1990,1603,8400221603,9,9,10,NA,NA,3,1,45
USA,1990,1604,8400221604,10,NA,NA,NA,NA,NA,1,66
USA,1990,1605,8400221605,10,NA,NA,NA,NA,NA,1,83
USA,1990,1606,8400221606,6,NA,NA,NA,NA,NA,2,71
USA,1990,1607,8400221607,10,8,10,NA,NA,3,1,29
USA,1990,1608,8400221608,4,NA,NA,NA,NA,NA,1,81
USA,1990,1609,8400221609,7,7,3,NA,NA,3,2,22
USA,1990,1610,8400221610,4,NA,NA,NA,NA,NA,2,72
USA,1990,1611,8400221611,7,8,2,NA,NA,3,1,20
USA,1990,1612,8400221612,9,4,10,NA,NA,3,1,45
USA,1990,1613,8400221613,8,7,5,NA,NA,3,2,24
USA,1990,1614,8400221614,9,9,9,NA,NA,3,2,50
USA,1990,1615,8400221615,6,9,7,NA,NA,3,1,39
USA,1990,1616,8400221616,6,10,10,NA,NA,3,2,45
USA,1990,1617,8400221617,5,5,4,NA,NA,3,1,35
USA,1990,1618,8400221618,7,7,10,NA,NA,3,1,59
USA,1990,1619,8400221619,10,NA,NA,NA,NA,NA,2,61
USA,1990,1620,8400221620,5,NA,NA,NA,NA,NA,2,65
USA,1990,1621,8400221621,8,10,10,NA,NA,3,2,50
USA,1990,1622,8400221622,1,4,1,NA,NA,3,1,40
USA,1990,1623,8400221623,6,9,7,NA,NA,3,2,53
USA,1990,1624,8400221624,8,10,10,NA,NA,3,1,56
USA,1990,1625,8400221625,6,8,8,NA,NA,3,1,35
USA,1990,1626,8400221626,8,6,9,NA,NA,3,2,26
USA,1990,1627,8400221627,7,NA,NA,NA,NA,NA,2,67
USA,1990,1628,8400221628,6,NA,NA,NA,NA,NA,1,78
USA,1990,1629,8400221629,6,4,4,NA,NA,2,2,32
USA,1990,1630,8400221630,5,NA,NA,NA,NA,NA,1,79
USA,1990,1631,8400221631,4,10,10,NA,NA,3,1,48
USA,1990,1632,8400221632,5,9,5,NA,NA,3,2,64
USA,1990,1633,8400221633,10,NA,NA,NA,NA,NA,1,55
USA,1990,1634,8400221634,1,NA,NA,NA,NA,NA,1,64
USA,1990,1635,8400221635,8,NA,NA,NA,NA,NA,2,62
USA,1990,1636,8400221636,8,5,2,NA,NA,3,1,29
USA,1990,1637,8400221637,7,8,9,NA,NA,3,1,35
USA,1990,1638,8400221638,8,7,8,NA,NA,3,1,39
USA,1990,1639,8400221639,9,NA,NA,NA,NA,NA,2,78
USA,1990,1640,8400221640,10,10,8,NA,NA,3,1,38
USA,1990,1641,8400221641,9,10,10,NA,NA,3,1,50
USA,1990,1642,8400221642,6,NA,NA,NA,NA,NA,2,68
USA,1990,1643,8400221643,8,NA,NA,NA,NA,NA,2,66
USA,1990,1644,8400221644,5,8,9,NA,NA,3,1,68
USA,1990,1645,8400221645,7,NA,NA,NA,NA,NA,1,29
USA,1990,1646,8400221646,9,NA,NA,NA,NA,NA,2,18
USA,1990,1647,8400221647,8,8,9,NA,NA,3,1,36
USA,1990,1648,8400221648,8,6,2,NA,NA,2,1,49
USA,1990,1649,8400221649,10,NA,NA,NA,NA,NA,2,61
USA,1990,1650,8400221650,8,9,9,NA,NA,3,1,27
USA,1990,1651,8400221651,5,NA,NA,NA,NA,NA,2,64
USA,1990,1652,8400221652,9,10,10,NA,NA,3,1,60
USA,1990,1653,8400221653,9,9,9,NA,NA,3,2,26
USA,1990,1654,8400221654,6,8,8,NA,NA,3,1,38
USA,1990,1655,8400221655,8,NA,NA,NA,NA,NA,2,71
USA,1990,1656,8400221656,10,8,8,NA,NA,3,2,35
USA,1990,1657,8400221657,7,6,10,NA,NA,3,2,27
USA,1990,1658,8400221658,9,NA,NA,NA,NA,NA,2,68
USA,1990,1659,8400221659,9,NA,NA,NA,NA,NA,2,71
USA,1990,1660,8400221660,8,10,10,NA,NA,3,1,54
USA,1990,1661,8400221661,6,NA,NA,NA,NA,NA,1,73
USA,1990,1662,8400221662,9,9,9,NA,NA,3,2,23
USA,1990,1663,8400221663,10,NA,NA,NA,NA,NA,2,22
USA,1990,1664,8400221664,4,4,1,NA,NA,1,1,21
USA,1990,1665,8400221665,10,10,5,NA,NA,3,1,19
USA,1990,1666,8400221666,5,2,2,NA,NA,1,1,19
USA,1990,1667,8400221667,7,7,7,NA,NA,3,2,40
USA,1990,1668,8400221668,9,NA,NA,NA,NA,NA,2,66
USA,1990,1669,8400221669,10,NA,NA,NA,NA,NA,1,67
USA,1990,1670,8400221670,8,NA,NA,NA,NA,NA,1,47
USA,1990,1671,8400221671,3,NA,NA,NA,NA,NA,1,21
USA,1990,1672,8400221672,8,NA,NA,NA,NA,NA,2,66
USA,1990,1673,8400221673,10,8,10,NA,NA,3,2,20
USA,1990,1674,8400221674,9,9,9,NA,NA,3,2,48
USA,1990,1675,8400221675,9,4,1,NA,NA,3,1,33
USA,1990,1676,8400221676,9,9,3,NA,NA,3,1,47
USA,1990,1677,8400221677,3,NA,NA,NA,NA,NA,1,72
USA,1990,1678,8400221678,2,7,7,NA,NA,3,1,30
USA,1990,1679,8400221679,10,NA,NA,NA,NA,NA,2,43
USA,1990,1680,8400221680,3,NA,NA,NA,NA,NA,2,33
USA,1990,1681,8400221681,7,8,9,NA,NA,3,2,36
USA,1990,1682,8400221682,8,NA,NA,NA,NA,NA,1,34
USA,1990,1683,8400221683,8,NA,NA,NA,NA,NA,1,55
USA,1990,1684,8400221684,7,NA,NA,NA,NA,NA,1,62
USA,1990,1685,8400221685,10,NA,NA,NA,NA,NA,1,67
USA,1990,1686,8400221686,9,8,8,NA,NA,3,1,63
USA,1990,1687,8400221687,9,NA,NA,NA,NA,NA,2,43
USA,1990,1688,8400221688,7,8,8,NA,NA,3,2,27
USA,1990,1689,8400221689,9,NA,NA,NA,NA,NA,1,63
USA,1990,1690,8400221690,9,NA,NA,NA,NA,NA,1,66
USA,1990,1691,8400221691,8,8,10,NA,NA,3,2,71
USA,1990,1692,8400221692,8,7,5,NA,NA,3,1,20
USA,1990,1693,8400221693,9,NA,NA,NA,NA,NA,1,24
USA,1990,1694,8400221694,8,9,10,NA,NA,3,2,19
USA,1990,1695,8400221695,4,6,2,NA,NA,2,2,19
USA,1990,1696,8400221696,4,NA,NA,NA,NA,NA,1,77
USA,1990,1697,8400221697,10,NA,NA,NA,NA,NA,2,61
USA,1990,1698,8400221698,8,NA,NA,NA,NA,NA,1,22
USA,1990,1699,8400221699,9,8,1,NA,NA,3,1,39
USA,1990,1700,8400221700,2,3,5,NA,NA,2,2,19
USA,1990,1701,8400221701,9,NA,NA,NA,NA,NA,1,62
USA,1990,1702,8400221702,6,NA,NA,NA,NA,NA,1,48
USA,1990,1703,8400221703,8,NA,NA,NA,NA,NA,2,30
USA,1990,1704,8400221704,5,8,3,NA,NA,2,NA,40
USA,1990,1705,8400221705,9,NA,NA,NA,NA,NA,2,80
USA,1990,1706,8400221706,6,NA,NA,NA,NA,NA,NA,64
USA,1990,1707,8400221707,10,NA,NA,NA,NA,NA,2,43
USA,1990,1708,8400221708,8,NA,NA,NA,NA,NA,1,39
USA,1990,1709,8400221709,8,NA,NA,NA,NA,NA,2,62
USA,1990,1710,8400221710,3,NA,NA,NA,NA,NA,2,73
USA,1990,1711,8400221711,NA,NA,NA,NA,NA,NA,NA,45
USA,1990,1712,8400221712,10,10,10,NA,NA,3,1,38
USA,1990,1713,8400221713,1,4,5,NA,NA,3,2,36
USA,1990,1714,8400221714,5,4,4,NA,NA,3,2,26
USA,1990,1715,8400221715,10,NA,NA,NA,NA,NA,1,88
USA,1990,1716,8400221716,5,10,9,NA,NA,3,1,69
USA,1990,1717,8400221717,9,10,10,NA,NA,3,1,45
USA,1990,1718,8400221718,8,7,1,NA,NA,3,2,25
USA,1990,1719,8400221719,5,7,8,NA,NA,3,1,26
USA,1990,1720,8400221720,4,8,9,NA,NA,3,1,44
USA,1990,1721,8400221721,10,10,7,NA,NA,3,2,74
USA,1990,1722,8400221722,10,10,10,NA,NA,3,2,25
USA,1990,1723,8400221723,6,7,7,NA,NA,3,2,28
USA,1990,1724,8400221724,6,10,8,NA,NA,3,1,28
USA,1990,1725,8400221725,7,7,5,NA,NA,3,2,45
USA,1990,1726,8400221726,8,8,8,NA,NA,3,1,68
USA,1990,1727,8400221727,7,NA,NA,NA,NA,NA,2,22
USA,1990,1728,8400221728,10,NA,NA,NA,NA,NA,1,38
USA,1990,1729,8400221729,7,NA,NA,NA,NA,NA,1,21
USA,1990,1730,8400221730,9,NA,NA,NA,NA,NA,2,20
USA,1990,1731,8400221731,3,8,9,NA,NA,3,1,37
USA,1990,1732,8400221732,7,8,6,NA,NA,3,2,18
USA,1990,1733,8400221733,4,NA,NA,NA,NA,NA,2,82
USA,1990,1734,8400221734,7,8,5,NA,NA,3,1,33
USA,1990,1735,8400221735,4,NA,NA,NA,NA,NA,1,18
USA,1990,1736,8400221736,5,NA,NA,NA,NA,NA,1,35
USA,1990,1737,8400221737,3,NA,NA,NA,NA,NA,2,63
USA,1990,1738,8400221738,7,NA,NA,NA,NA,NA,2,32
USA,1990,1739,8400221739,7,NA,NA,NA,NA,NA,2,82
USA,1990,1740,8400221740,9,9,10,NA,NA,3,1,36
USA,1990,1741,8400221741,9,NA,NA,NA,NA,NA,2,25
USA,1990,1742,8400221742,7,9,8,NA,NA,3,1,34
USA,1990,1743,8400221743,9,10,10,NA,NA,3,2,32
USA,1990,1744,8400221744,8,10,10,NA,NA,3,1,55
USA,1990,1745,8400221745,8,9,1,NA,NA,3,1,56
USA,1990,1746,8400221746,4,NA,NA,NA,NA,NA,2,47
USA,1990,1747,8400221747,8,10,4,NA,NA,3,2,22
USA,1990,1748,8400221748,6,7,7,NA,NA,3,1,42
USA,1990,1749,8400221749,8,NA,NA,NA,NA,NA,2,79
USA,1990,1750,8400221750,8,6,4,NA,NA,3,1,58
USA,1990,1751,8400221751,8,8,8,NA,NA,3,2,44
USA,1990,1752,8400221752,7,10,10,NA,NA,3,2,42
USA,1990,1753,8400221753,8,8,10,NA,NA,3,1,34
USA,1990,1754,8400221754,7,NA,NA,NA,NA,NA,1,70
USA,1990,1755,8400221755,9,NA,NA,NA,NA,NA,2,22
USA,1990,1756,8400221756,8,NA,NA,NA,NA,NA,1,18
USA,1990,1757,8400221757,4,NA,NA,NA,NA,NA,1,65
USA,1990,1758,8400221758,4,1,9,NA,NA,3,1,45
USA,1990,1759,8400221759,7,8,5,NA,NA,3,1,38
USA,1990,1760,8400221760,6,8,8,NA,NA,3,1,50
USA,1990,1761,8400221761,8,NA,NA,NA,NA,NA,2,29
USA,1990,1762,8400221762,5,9,8,NA,NA,3,1,45
USA,1990,1763,8400221763,10,NA,NA,NA,NA,NA,2,64
USA,1990,1764,8400221764,3,NA,NA,NA,NA,NA,1,35
USA,1990,1765,8400221765,10,NA,NA,NA,NA,NA,2,69
USA,1990,1766,8400221766,4,9,9,NA,NA,3,2,62
USA,1990,1767,8400221767,4,4,4,NA,NA,3,2,33
USA,1990,1768,8400221768,6,6,8,NA,NA,2,1,33
USA,1990,1769,8400221769,9,8,8,NA,NA,3,2,54
USA,1990,1770,8400221770,8,NA,NA,NA,NA,NA,1,54
USA,1990,1771,8400221771,8,NA,NA,NA,NA,NA,2,18
USA,1990,1772,8400221772,5,NA,NA,NA,NA,NA,2,87
USA,1990,1773,8400221773,4,NA,NA,NA,NA,NA,1,45
USA,1990,1774,8400221774,7,NA,NA,NA,NA,NA,2,35
USA,1990,1775,8400221775,7,NA,NA,NA,NA,NA,1,70
USA,1990,1776,8400221776,3,NA,NA,NA,NA,NA,2,68
USA,1990,1777,8400221777,6,NA,NA,NA,NA,NA,2,45
USA,1990,1778,8400221778,8,7,7,NA,NA,3,2,46
USA,1990,1779,8400221779,10,NA,NA,NA,NA,NA,2,22
USA,1990,1780,8400221780,10,NA,NA,NA,NA,NA,1,38
USA,1990,1781,8400221781,8,NA,NA,NA,NA,NA,2,56
USA,1990,1782,8400221782,7,5,8,NA,NA,2,1,50
USA,1990,1783,8400221783,10,NA,NA,NA,NA,NA,1,62
USA,1990,1784,8400221784,10,NA,NA,NA,NA,NA,2,30
USA,1990,1785,8400221785,8,NA,NA,NA,NA,NA,1,65
USA,1990,1786,8400221786,2,7,6,NA,NA,3,2,43
USA,1990,1787,8400221787,7,8,8,NA,NA,3,2,37
USA,1990,1788,8400221788,5,NA,NA,NA,NA,NA,2,70
USA,1990,1789,8400221789,10,8,8,NA,NA,3,1,22
USA,1990,1790,8400221790,8,NA,NA,NA,NA,NA,2,29
USA,1990,1791,8400221791,7,7,4,NA,NA,3,2,38
USA,1990,1792,8400221792,8,NA,NA,NA,NA,NA,2,47
USA,1990,1793,8400221793,9,8,7,NA,NA,3,1,41
USA,1990,1794,8400221794,7,NA,NA,NA,NA,NA,1,63
USA,1990,1795,8400221795,8,NA,NA,NA,NA,NA,NA,57
USA,1990,1796,8400221796,8,4,5,NA,NA,3,1,64
USA,1990,1797,8400221797,5,7,7,NA,NA,3,1,37
USA,1990,1798,8400221798,3,NA,NA,NA,NA,NA,2,40
USA,1990,1799,8400221799,9,9,8,NA,NA,3,1,81
USA,1990,1800,8400221800,3,10,10,NA,NA,3,2,48
USA,1990,1801,8400221801,5,4,6,NA,NA,2,1,50
USA,1990,1802,8400221802,8,8,4,NA,NA,3,1,37
USA,1990,1803,8400221803,8,NA,NA,NA,NA,NA,2,76
USA,1990,1804,8400221804,6,6,2,NA,NA,2,1,18
USA,1990,1805,8400221805,6,NA,NA,NA,NA,NA,1,47
USA,1990,1806,8400221806,9,NA,NA,NA,NA,NA,2,85
USA,1990,1807,8400221807,8,NA,NA,NA,NA,3,2,56
